source,target,value,ip
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,0.784646,30279-kualaigan-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.78464,10.240.106.47
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.78464,10.240.106.47
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.784579,20067-poring-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.78426,43346-hentianpenawar-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.78426,43346-hentianpenawar-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.7836,53054-paya_rawa-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.7836,53054-paya_rawa-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.783539,30157-tt844-acc1
cleared MAJOR Fan Tray Ext. ALARM:: Fan Tray Fan <*> Failure,The <*> in <*> <*> is functioning properly,0.783537,70734-tmn_univ_kjg2-acc1
The <*> in <*> <*> is functioning properly,cleared MAJOR Fan Tray Ext. ALARM:: Fan Tray Fan <*> Failure,0.783515,70734-tmn_univ_kjg2-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> changed state to <*>,0.783505,30157-tt844-acc1
"Session to neighbor <*> on interface <*> entered Dampened state initial: 2000 ms,secondary: 5000 ms,maximum: 120000 ms .","neighbor <*> Up VRF: default; AFI SAFI: 1 128, 2 128, 1 132, 25 70 AS: 65535",0.783258,sdkuer02-asr9k
Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> vrf default vrfid 0x60000000,"neighbor <*> Up VRF: default; AFI SAFI: 1 128, 2 128, 1 132, 25 70 AS: 65535",0.783258,sdkuer02-asr9k
"neighbor <*> Up VRF: default; AFI SAFI: 1 128, 2 128, 1 132, 25 70 AS: 65535",Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> vrf default vrfid 0x60000000,0.783257,sdkuer02-asr9k
"neighbor <*> Up VRF: default; AFI SAFI: 1 128, 2 128, 1 132, 25 70 AS: 65535","Session to neighbor <*> on interface <*> entered Dampened state initial: 2000 ms,secondary: 5000 ms,maximum: 120000 ms .",0.783257,sdkuer02-asr9k
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.783096,30154-tmnyakin-acc1
The Power Supply in slot <*> is switched off or encountering a failure condition.,asserted CRITICAL Power Supply Module <*> Power Supply Failure,0.783026,10.244.253.223
asserted CRITICAL Power Supply Module <*> Power Supply Failure,The Power Supply in slot <*> is switched off or encountering a failure condition.,0.782998,10.244.253.223
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.782722,53032-sg_bari-acc1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",0.782621,70440-alamjaya1-acc1
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,<*> <*> <*> <*> is Active as part of <*>,0.782613,iphuer02-asr9k
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,<*> <*> <*> <*> is Active as part of <*>,0.782613,iphuer02-asr9k
The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,<*> <*> <*> <*> is Active as part of <*>,0.782613,iphuer02-asr9k
<*> <*> <*> <*> is Active as part of <*>,Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,0.782613,iphuer02-asr9k
<*> <*> <*> <*> is Active as part of <*>,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,0.782613,iphuer02-asr9k
<*> <*> <*> <*> is Active as part of <*>,The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,0.782613,iphuer02-asr9k
The BFD session on link <*> <*> <*> <*> in <*> is no longer required.,<*> <*> <*> <*> is no longer Active as part of <*> Link is <*>,0.782612,iphuer02-asr9k
"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",<*> <*> <*> <*> is no longer Active as part of <*> Link is <*>,0.782612,iphuer02-asr9k
Interface <*> <*> <*> <*> Detected Signal failure,<*> <*> <*> <*> is no longer Active as part of <*> Link is <*>,0.782612,iphuer02-asr9k
The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,<*> <*> <*> <*> is no longer Active as part of <*> Link is <*>,0.782612,iphuer02-asr9k
<*> <*> <*> <*> is no longer Active as part of <*> Link is <*>,The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,0.782612,iphuer02-asr9k
<*> <*> <*> <*> is no longer Active as part of <*> Link is <*>,"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",0.782612,iphuer02-asr9k
<*> <*> <*> <*> is no longer Active as part of <*> Link is <*>,Interface <*> <*> <*> <*> Detected Signal failure,0.782612,iphuer02-asr9k
<*> <*> <*> <*> is no longer Active as part of <*> Link is <*>,The BFD session on link <*> <*> <*> <*> in <*> is no longer required.,0.782612,iphuer02-asr9k
Line protocol on Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.782574,53032-sg_bari-acc1
A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.782226,75020-snwg-agga02
A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.782225,75020-snwg-agga02
cleared CRITICAL Power Supply Module <*> Power Supply Failure,The <*> in <*> <*> is functioning properly,0.782217,10.244.253.223
The <*> in <*> <*> is functioning properly,cleared CRITICAL Power Supply Module <*> Power Supply Failure,0.782199,10.244.253.223
BFD session to neighbor <*> on interface <*> is up,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,0.782138,-
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,BFD session to neighbor <*> on interface <*> is up,0.782136,-
Interface HundredGigE0 <*> <*> <*> Detected <*> Fault,Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.782129,-
Interface HundredGigE0 <*> <*> <*> Detected <*> Fault,Interface <*> <*> <*> <*> changed state to <*>,0.782129,-
Line protocol on Interface <*> <*> <*> <*> changed state to <*>,Interface HundredGigE0 <*> <*> <*> Detected <*> Fault,0.782128,-
Interface <*> <*> <*> <*> changed state to <*>,Interface HundredGigE0 <*> <*> <*> Detected <*> Fault,0.782128,-
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,0.782012,sbuuer01-asr9k
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.78196,40013-mer-agga02
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.781945,40013-mer-agga02
The BFD session on link <*> <*> <*> <*> in <*> is no longer required.,Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.781937,-
Interface <*> <*> <*> <*> changed state to <*>,The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,0.781937,-
Interface <*> <*> <*> <*> changed state to <*>,"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",0.781937,-
Interface <*> <*> <*> <*> changed state to <*>,The BFD session on link <*> <*> <*> <*> in <*> is no longer required.,0.781937,-
The BFD session on link <*> <*> <*> <*> in <*> is no longer required.,Interface <*> <*> <*> <*> changed state to <*>,0.781937,-
Line protocol on Interface <*> <*> <*> <*> changed state to <*>,The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,0.781937,-
Line protocol on Interface <*> <*> <*> <*> changed state to <*>,"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",0.781937,-
Line protocol on Interface <*> <*> <*> <*> changed state to <*>,The BFD session on link <*> <*> <*> <*> in <*> is no longer required.,0.781937,-
The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,Interface <*> <*> <*> <*> changed state to <*>,0.781937,-
The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.781937,-
"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",Interface <*> <*> <*> <*> changed state to <*>,0.781937,-
"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.781937,-
TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,0.781872,sbuuer01-asr9k
<*> <*> state Speak#011 -> Standby,<*> <*> state <*> -> Active,0.781752,50003-atbr-agga01
<*> <*> state <*> -> Active,<*> <*> state Speak#011 -> Standby,0.781751,50003-atbr-agga01
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.781662,kpgpce01-xrv9k
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.781658,kpgpce01-xrv9k
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.7816,70440-alamjaya1-acc1
Interface <*> changed state to <*>,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,0.78159,-
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,Interface <*> changed state to <*>,0.781589,-
Line protocol on Interface <*> changed state to <*>,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,0.781404,-
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,Line protocol on Interface <*> changed state to <*>,0.781403,-
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,Interface <*> <*> <*> <*> Detected Signal failure,0.781306,iphuer02-asr9k
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",0.781306,iphuer02-asr9k
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,<*> <*> <*> <*> is no longer Active as part of <*> Link is <*>,0.781306,iphuer02-asr9k
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,0.781306,iphuer02-asr9k
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,The BFD session on link <*> <*> <*> <*> in <*> is no longer required.,0.781306,iphuer02-asr9k
System Internal synchronization source is selected.,Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,0.781127,70016-dsradamai-aggb01
Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,System Internal synchronization source is selected.,0.781124,70016-dsradamai-aggb01
Interface <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.780752,10.244.26.69
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.78068,63010-seberangjaya-agga02
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.78067,63010-seberangjaya-agga02
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.780537,30258-pulasar-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.780537,30258-pulasar-acc1
Interface <*> <*> <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.780537,30258-pulasar-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.780537,30258-pulasar-acc1
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,Session to neighbor <*> on interface <*> moved out of Dampened state.,0.780509,70242-kpg-agga02
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,BFD session to neighbor <*> on interface <*> is up,0.780509,70242-kpg-agga02
Session to neighbor <*> on interface <*> moved out of Dampened state.,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,0.780509,70242-kpg-agga02
BFD session to neighbor <*> on interface <*> is up,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,0.780509,70242-kpg-agga02
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.780362,10.151.76.214
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.780279,10.151.76.214
"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",Interface HundredGigE0 <*> <*> <*> Detected <*> Fault,0.780192,-
Interface HundredGigE0 <*> <*> <*> Detected <*> Fault,The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,0.780192,-
Interface HundredGigE0 <*> <*> <*> Detected <*> Fault,"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",0.780192,-
The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,Interface HundredGigE0 <*> <*> <*> Detected <*> Fault,0.780192,-
The BFD session on link <*> <*> <*> <*> in <*> is no longer required.,Interface HundredGigE0 <*> <*> <*> Detected <*> Fault,0.780192,-
Interface HundredGigE0 <*> <*> <*> Detected <*> Fault,The BFD session on link <*> <*> <*> <*> in <*> is no longer required.,0.780192,-
cleared CRITICAL <*> <*> <*> Physical Port Link Down,interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,0.780124,20043-mostyn-acc1
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.780117,wpjpce01-xrv9k
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.780043,wpjpce01-xrv9k
TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,BFD session to neighbor <*> on interface <*> has been removed,0.78,-
A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.78,kmpuer01-asr9k
A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.78,kmpuer01-asr9k
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.78,10.240.108.156
BFD session to neighbor <*> on interface <*> has been removed,"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> <*> vrf <*> vrfid <*>",0.78,-
BFD session to neighbor <*> on interface <*> has been removed,TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,0.78,-
TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> <*> vrf <*> vrfid <*>",0.78,-
BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.78,56020-bktsglakit-acc1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",0.78,10.240.108.156
BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",0.78,56020-bktsglakit-acc1
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",0.78,63009-seberangjaya-agga01
The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",0.78,atbuer02-asr9k
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,0.78,56020-bktsglakit-acc1
"VRF 'default' 0x60000000 , Peer <*> initial synchronization done",Initial synchronization successfully done for <*> peers,0.78,inauer02-asr9k
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,0.78,56020-bktsglakit-acc1
Initial synchronization successfully done for <*> peers,Initial synchronization started for <*> peers,0.78,inauer02-asr9k
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act","Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",0.78,56020-bktsglakit-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.78,56020-bktsglakit-acc1
Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,0.78,56020-bktsglakit-acc1
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> <*> vrf <*> vrfid <*>",BFD session to neighbor <*> on interface <*> has been removed,0.78,-
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> <*> vrf <*> vrfid <*>",TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,0.78,-
BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,0.78,56020-bktsglakit-acc1
BFD session to neighbor <*> on interface <*> has been removed,TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,0.78,kbauer02-asr9k
The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,0.78,iphuer02-asr9k
The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,0.78,iphuer02-asr9k
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,0.78,-
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,0.78,-
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,<*> <*> <*> <*> is Active as part of <*>,0.78,-
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,0.78,-
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,0.78,-
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,<*> <*> <*> <*> is Active as part of <*>,0.78,-
The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,0.78,-
The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,0.78,-
The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,<*> <*> <*> <*> is Active as part of <*>,0.78,-
<*> <*> <*> <*> is Active as part of <*>,Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,0.78,-
<*> <*> <*> <*> is Active as part of <*>,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,0.78,-
<*> <*> <*> <*> is Active as part of <*>,The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,0.78,-
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,0.78,iphuer02-asr9k
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,0.78,iphuer02-asr9k
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,0.78,iphuer02-asr9k
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,0.78,iphuer02-asr9k
Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> <*> vrf <*> vrfid <*>,"Session to neighbor <*> on interface <*> entered Dampened state initial: 2000 ms,secondary: 5000 ms,maximum: 120000 ms .",0.78,63009-seberangjaya-agga01
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.78,30157-tt844-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> changed state to <*>,0.78,70057-bt18rwg-aggb01
BFD session to neighbor <*> on interface <*> is up,Session to neighbor <*> on interface <*> moved out of Dampened state.,0.78,70242-kpg-agga02
cleared CRITICAL Power Supply Bay <*> Power Supply FAN Module Missing,cleared CRITICAL Power Supply Module <*> Power Supply Failure,0.78,70037-kualaselangor-aggb01
Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.78,56020-bktsglakit-acc1
Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",0.78,56020-bktsglakit-acc1
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.78,60013-arau-aggb01
Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.78,56020-bktsglakit-acc1
"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,0.78,56020-bktsglakit-acc1
Session to neighbor <*> on interface <*> moved out of Dampened state.,BFD session to neighbor <*> on interface <*> is up,0.78,70242-kpg-agga02
Interface <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.78,60013-arau-aggb01
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.78,60013-arau-aggb01
"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,0.78,atbuer02-asr9k
"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>","BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.78,56020-bktsglakit-acc1
"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,0.78,56020-bktsglakit-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> changed state to <*>,0.78,60013-arau-aggb01
BFD session to neighbor <*> on interface <*> has been removed,"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> <*> vrf <*> vrfid <*>",0.78,kbauer02-asr9k
"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.78,56020-bktsglakit-acc1
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,0.78,63009-seberangjaya-agga01
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,0.78,56020-bktsglakit-acc1
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,0.78,atbuer02-asr9k
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.78,56020-bktsglakit-acc1
"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,0.78,30079-spgmatu-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.78,30157-tt844-acc1
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",0.78,30079-spgmatu-acc1
NSR disabled on neighbor <*> on standby RP due to <*> <*> <*> <*> <*> VRF: <*>,<*> <-> <*> NSR disabled for TCP connection because Retransmission threshold exceeded,0.78,mriuer02-asr9k
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,0.78,56020-bktsglakit-acc1
Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.78,66036-tgmalim-aggb01
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.78,66036-tgmalim-aggb01
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.78,66036-tgmalim-aggb01
Interface <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.78,66036-tgmalim-aggb01
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.78,66036-tgmalim-aggb01
Line protocol on Interface <*> changed state to <*>,Interface <*> changed state to <*>,0.78,66036-tgmalim-aggb01
Interface <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.78,70057-bt18rwg-aggb01
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",0.78,56020-bktsglakit-acc1
